2005 2 12150 18.922418.4712143.22  7.921.29 3 13.5283 .11 1.2  .8 F  6D 14012149.P05
2005 2 12225  6.682415.8812146.06 14.571.66 6 18.3229 .12  .6  .5 F 12D 14012224.P05
2005 2 12253 48.282314.5212037.17  9.041.22 5   .7134 .16  .8  .4 F 10D 14012253.P05
2005 2 123 4   .162416.7612144.30 12.831.86 6 16.5196 .30 1.5 1.4 F 12D 14012303.P05
2005 2 12326 38.082420.9112146.34 13.601.69 5  9.4268 .26 1.7 1.2 F 10D 14012326.P05
2005 2 12328 43.412418.6612142.12  8.221.43 4 13.5276 .10 1.2  .9 F  8D 14012328.P05
2005 2 12333 55.062428.0912147.16  7.461.21 3  6.4203 .09 1.0  .8 F  6D 14012333.P05
2005 2 12354  6.612418.2912145.44 14.151.56 6 13.8235 .24 1.6 1.2 F 11D 14012353.P05
2005 2 2 028 53.652430.5712149.40 14.701.42 3 11.3209 .14 1.9 1.4 F  5D 14020028.P05
2005 2 2 043 10.392446.82122 5.62  4.013.2019 27.4235 .27 1.0 1.5 F 28D 14020042.P05
2005 2 2 1 2  7.592419.0512148.39 12.101.46 3 13.9318 .06  .6  .2 F  6D 14020102.P05
2005 2 2 122  6.542416.0212147.86  9.942.06 5 18.7248 .21 1.4 2.1 F 10D 14020121.P05
2005 2 2 131 44.682416.2812146.31  9.252.29 7 17.7210 .29  .9 2.0 F 14C 14020131.P05
2005 2 2 140 25.882415.6912147.73  9.512.7610 19.3217 .20  .8 1.3 F 20D 14020140.P05
2005 2 2 141 18.622420.1012148.38 12.231.48 4 12.3209 .10 1.0  .4 F  7D 14020140.105
2005 2 2 142   .282416.3612145.66  9.622.5910 17.3204 .36 1.2 1.7 F 20D 14020140.205
2005 2 2 142 33.692416.2212149.07 10.162.09 7 19.1222 .15  .9 1.4 F 12D 14020140.305
2005 2 2 143 28.102417.1512149.10  7.772.06 4 17.7221 .25  .5  .6 F  7C 14020140.405
2005 2 2 143 35.022417.3912149.33  9.852.14 6 17.5222 .29  .4  .5 F 10C 14020140.505
2005 2 2 147 49.472420.1312148.24 12.281.68 3 12.1315 .14 1.4  .6 F  6D 14020147.P05
2005 2 2 150 32.972416.1512147.85 10.762.33 8 18.5216 .22 1.0 1.4 F 16D 14020150.P05
2005 2 2 2 0 50.422418.2112144.38  8.361.70 3 13.8291 .15 1.5 1.0 F  6D 14020200.P05
2005 2 2 239 38.052416.4712116.45 12.252.3010 12.6112 .44 1.3 1.5 F 20B 14020239.P05
2005 2 2 252 41.032422.7412151.55 12.011.43 5 13.2280 .08  .7  .4 F  8D 14020252.P05
2005 2 2 3 2 58.032416.1712147.53  7.322.63 9 18.3214 .16  .6 1.0 F 18D 14020302.P05
2005 2 2 3 4 22.232418.8112146.80 14.532.21 8 13.3203 .29 1.6 1.3 F 13D 14020302.105
2005 2 2 327 16.292419.1712147.53 13.602.01 5 13.1277 .17 1.2  .9 F  9D 14020327.P05
2005 2 2 4 1 20.422414.6712147.17 10.901.98 5 20.8239 .30 2.1 1.7 F  8D 14020401.P05
2005 2 2 4 9  9.7923 9.7412121.05 22.962.3410  7.1172 .35 1.6 1.4 F 16C 14020408.P05
2005 2 2 416 14.352425.0412148.05 11.253.0627  6.2186 .39 1.0  .6 F 44D 14020416.P05
2005 2 2 418 33.5723 7.0112124.14 29.062.23 7  4.3253 .03  .4  .2 F 10D 14020416.105
2005 2 2 434 36.082416.0312146.42  9.291.88 6 18.1209 .23 1.2 1.9 F 12D 14020434.P05
2005 2 2 440 51.212314.0612133.77 29.433.0729 25.2169 .35 1.4  .6 F 48C 14020440.P05
2005 2 2 456  8.762420.6712146.52 13.871.80 5  9.9270 .24 1.7  .9 F 10D 14020456.P05
2005 2 2 457 20.662250.8412054.94  7.391.91 7 16.3 86 .22  .7 1.7 F 14C 14020456.105
2005 2 2 5 5 13.372416.6312115.27 11.311.61 5 10.7137 .20 1.1 2.1 F  8D 14020504.P05
2005 2 2 5 8 35.052250.0512055.87 11.712.2414 14.5 62 .28  .9 1.9 F 23B 14020508.P05
2005 2 2 525  5.442416.3912157.39 55.632.74 9 27.8256 .14 1.1 1.0 F 17D 14020524.P05
2005 2 2 528 53.422424.39121 1.85  9.351.86 4 21.3211 .19  .5 1.3 F  8C 14020528.P05
2005 2 2 538 49.292415.8012147.94 11.622.05 6 19.2218 .19 1.0 1.5 F 12D 14020538.P05
2005 2 2 611 42.552416.8212148.06 11.401.97 5 17.5284 .20 1.6 1.5 F 10D 14020611.P05
2005 2 2 624  4.192415.6712148.23  8.252.41 8 19.6219 .16  .9  .6 F 16D 14020623.P05
2005 2 2 725 15.962416.9412148.26  9.612.27 6 17.4216 .17  .8 1.5 F 12D 14020724.P05
2005 2 2 732 12.982416.2212145.14  8.592.05 4 17.5299 .10 1.0  .6 F  8D 14020732.P05
2005 2 2 737 50.152416.5212148.07 11.322.06 7 18.0216 .18  .9 1.4 F 13D 14020737.P05
2005 2 2 738  1.622417.0812148.14 11.121.97 6 17.1215 .18 1.3 1.4 F  9D 14020737.105
2005 2 2 740 56.482324.1912119.71  6.912.16 8  6.5213 .35 1.6 1.4 F 16D 14020740.P05
2005 2 2 745 52.972432.0212149.53 11.581.51 5  8.7200 .18 1.4 1.7 F  9D 14020745.P05
2005 2 2 756 21.722415.7412147.49  7.702.9621 19.1193 .16  .4  .5 F 34D 14020756.P05
2005 2 2 815 25.442416.7612144.24  9.193.3635 16.5184 .37  .8 1.1 F 60D 14020815.P05
2005 2 2 936 16.532415.6312147.84 11.572.03 5 19.4218 .14  .8 1.2 F 10D 14020936.P05
2005 2 2 938 28.9324 6.9212059.54 27.983.1943 22.2 48 .26  .4  .4 F 73A 14020938.P05
2005 2 210 0 29.812415.6212146.98 11.282.06 6 19.1213 .11  .5  .8 F 12D 14021000.P05
2005 2 21131 50.822136.7612140.49114.123.6126 48.9292 .28 1.7  .9 F 41D 14021132.P05
2005 2 21136 57.572419.0312147.43 12.842.16 9 13.3202 .33 1.7 1.0 F 14D 14021136.P05
2005 2 21148 57.782313.2112023.26 15.942.2114 11.5119 .51 1.6 1.3 F 25B 14021148.P05
2005 2 21218 48.762333.3912039.21 10.262.0613  5.1 79 .19  .4  .4 F 24A 14021218.P05
2005 2 21228 44.572416.5912146.01 11.362.1410 17.0200 .27 1.0 1.0 F 19D 14021228.P05
2005 2 21229  8.482420.1212148.57 13.291.44 3 12.4316 .13 1.4  .9 F  6D 14021228.105
2005 2 21258  3.972416.4012145.67 10.812.6816 17.3191 .35 1.1 1.2 F 26D 14021257.P05
2005 2 213 8 17.352413.7612141.48 12.271.68 6 19.2188 .21 1.1 1.6 F 12D 14021308.P05
2005 2 21313  5.612415.2612145.13 11.702.20 9 19.3199 .30 1.4 1.2 F 16D 14021312.P05
2005 2 21318 28.402257.2512116.03 21.922.1310 19.0187 .21  .8 1.2 F 18D 14021318.P05
2005 2 21319 20.332418.3712145.01 10.141.68 3 13.5295 .01  .1  .2 F  5D 14021319.P05
2005 2 21353  6.252414.7512147.19  8.871.69 4 20.7239 .14 1.9  .9 F  7D 14021353.P05
2005 2 21415 51.362414.8612144.84 11.532.0310 20.0190 .35 1.5 1.7 F 17D 14021415.P05
2005 2 21416 50.612416.0112150.63 11.031.32 3 20.8326 .28 2.6 1.2 F  5D 14021415.205
2005 2 21420 20.282415.1912147.29  7.271.52 5 20.0287 .10  .9 1.8 F  8D 14021415.305
2005 2 21425 13.642416.3712143.70  7.771.31 7 17.2194 .10 1.0  .6 F  9D 14021425.P05
2005 2 21446  1.162416.9912148.05 10.831.78 4 17.2245 .37  .9  .6 F  7D 14021445.P05
2005 2 21516   .302312.4112132.69 35.533.3647 21.9168 .42 1.4 1.0 F 68C 14021516.P05
2005 2 21517 49.242422.57121 3.04  7.192.6628 17.3 73 .30  .4  .7 F 46C 14021517.P05
2005 2 21618 48.112329.9912133.76 28.752.4722 24.6201 .29 1.1  .8 F 33D 14021618.P05
2005 2 21619 57.332418.69121 4.28 14.151.79 7 10.6142 .17  .8 1.1 F 10C 14021619.P05
2005 2 21624  8.1523 9.1812117.09 10.961.71 7 10.2120 .15  .6  .9 F 13B 14021624.P05
2005 2 21659 43.732448.96122  .41  7.661.95 9 21.4217 .27 1.3 2.6 F 14D 14021659.P05
2005 2 21740 48.832435.2612135.18 60.392.6516  6.1 53 .19 1.0  .9 F 29A 14021740.P05
2005 2 21747 14.8724 5.9312156.10 47.572.4210 34.6231 .19 1.3 1.5 F 18D 14021747.P05
2005 2 21753  4.552454.0212141.59 78.892.4210 14.4 85 .19 1.8 1.1 F 18A 14021753.P05
2005 2 21819 32.932416.1412145.75 10.801.81 7 17.7200 .32 1.5 1.3 F 13D 14021819.P05
2005 2 219 7 58.152422.7512141.44 16.461.65 6  7.4153 .34 1.5 1.4 F 11C 14021907.P05
2005 2 21924 10.512415.1612145.57 11.962.2316 19.5192 .31 1.2 1.2 F 23D 14021924.P05
2005 2 21925 23.472321.5312124.53 38.872.9334 11.5161 .36  .4  .2 F 57C 14021924.105
2005 2 21943  4.852420.0912145.30  5.863.6255 10.4178 .41  .8  .7 F 83C 14021941.P05
2005 2 21950 21.972420.66121  .19  8.982.0311 18.5 88 .16  .2  .9 F 19C 14021950.P05
2005 2 22028 19.382227.5912055.48 12.101.98 6 11.6174 .29 1.6 1.1 F 12C 14022028.P05
2005 2 22028 50.722226.6612057.57 11.101.26 3 11.6216 .05  .6  .6 F  6D 14022028.105
2005 2 22051 31.132416.8412149.86  7.352.4312 18.8226 .23  .7 1.1 F 22C 14022051.P05
2005 2 22059   .422415.7612147.58  8.881.66 4 19.1216 .12  .9  .5 F  8D 14022058.P05
2005 2 22119 17.642428.7712146.77 15.891.55 7  6.9188 .20  .8  .8 F 14D 14022119.P05
2005 2 22137  4.732416.4712145.94 11.042.8925 17.2188 .45 1.1 1.1 F 43D 14022136.P05
2005 2 22144 11.8423 2.8912058.27  4.091.48 9 16.2127 .17  .2 1.6 F 17C 14022144.P05
2005 2 22159  8.892448.5212219.81 11.262.14 7 41.0292 .24 1.4 1.4 F 14D 14022159.P05
2005 2 22257 41.962415.0712147.38 10.662.2310 20.2217 .17  .7 1.5 F 19D 14022257.P05
2005 2 22334 39.682443.36122 1.37  5.771.47 3 21.6324 .09  .8  .7 F  6D 14022334.P05
2005 2 22353  7.532414.9712147.26  5.654.5759 20.3172 .22  .4  .6 F 93C 14022352.P05
2005 2 22353 38.722418.0712147.28 15.023.76 6 14.9208 .21 1.8 1.0 F 10D 14022352.105
2005 2 22355 25.672420.7012148.20 11.692.43 8 11.2206 .16 1.0  .5 F 12D 14022352.205
2005 2 22355 53.182418.2812148.29 11.972.16 6 15.1212 .11  .9  .4 F 11D 14022352.305
2005 2 22356 12.782416.2612146.57 11.282.56 9 17.8209 .25 1.0  .9 F 18D 14022356.P05
2005 2 22356 26.572423.6312152.48  9.222.10 4 14.1252 .06  .6 1.2 F  6D 14022356.105
2005 2 22356 45.042417.8012148.32 13.962.05 5 16.0214 .25 1.6 1.7 F  9D 14022356.205
2005 2 22358  2.312415.6712147.26  7.872.26 8 19.1215 .15  .7  .6 F 15D 14022357.P05
2005 2 22358 19.222416.6312149.10 10.482.02 6 18.6223 .42 1.0 1.3 F 11D 14022357.105
2005 2 3 0 0 37.872416.0612147.67  8.192.8816 18.6202 .20  .6  .5 F 29D 14030000.P05
2005 2 3 0 1 10.542420.6412148.62 13.121.92 6 11.7209 .27 2.1 1.6 F 10D 14030000.105
2005 2 3 0 4 55.502415.4812146.99 10.152.46 8 19.3214 .19  .9 1.5 F 16D 14030004.P05
2005 2 3 0 6  2.542450.2112211.68  9.482.03 5 28.2281 .17 1.2  .7 F  9D 14030004.105
2005 2 3 0 6 40.062416.4712147.08  9.971.82 6 17.6213 .32  .8  .9 F 10D 14030004.205
2005 2 3 014 37.542420.0112147.71 13.921.58 4 11.8275 .14 1.1  .8 F  8D 14030014.P05
2005 2 3 016 41.382415.7112145.69 11.443.2832 18.5189 .36  .9  .9 F 51D 14030016.P05
2005 2 3 020 15.832415.1912146.88 11.042.6511 19.8210 .19  .7 1.3 F 21D 14030020.P05
2005 2 3 022 16.012415.9112144.00 11.352.40 9 18.0197 .39 1.6 1.6 F 18D 14030022.P05
2005 2 3 022 35.992415.5912148.85  9.561.95 5 20.1222 .20 1.4 2.2 F  9D 14030022.105
2005 2 3 045  7.482415.9512116.57  8.453.4145 12.7 54 .26  .2  .4 F 68B 14030044.P05
2005 2 3 1 2 31.732415.4512145.70  7.111.91 7 19.0207 .16  .8 1.2 F 14D 14030102.P05
2005 2 3 1 8 10.252311.6212122.74 23.652.6819 10.5174 .35 1.0 1.1 F 35C 14030108.P05
2005 2 3 124 38.372419.6512147.18 11.971.71 3 12.1315 .07  .7  .3 F  6D 14030124.P05
2005 2 3 311 27.392229.6612056.83 14.131.85 4 11.4215 .03  .3  .2 F  8D 14030311.P05
2005 2 3 315 59.082414.6412144.44  7.701.73 5 20.4219 .20 1.1 2.6 F  9D 14030315.P05
2005 2 3 4 9 12.602416.3412141.78 13.581.56 5 17.8192 .35  .8 1.1 F  9D 14030409.105
2005 2 3 4 9 52.012415.5112146.47  9.912.24 8 19.1211 .21  .9 1.6 F 16D 14030409.P05
2005 2 3 414 30.162415.2012145.85  9.982.34 9 19.5209 .21  .9 1.7 F 18D 14030414.P05
2005 2 3 436   .942423.3712049.44  6.741.88 8  6.9100 .24 1.0 1.3 F 13B 14030436.P05
2005 2 3 442 35.822412.7112141.42 20.571.85 5 24.5240 .07  .4  .6 F 10D 14030442.P05
2005 2 3 5 0  5.942416.3112144.71 11.212.8823 17.3187 .40 1.0 1.1 F 40D 14030459.P05
2005 2 3 5 0 38.332416.3012147.02 10.252.31 8 17.8211 .20  .9 1.3 F 16D 14030459.105
2005 2 3 520  3.272418.7212143.35 10.731.72 4 13.0240 .12 1.4 1.0 F  7D 14030519.P05
2005 2 3 529 46.222321.4712037.04 15.291.83 7  2.6120 .17  .6  .8 F 14B 14030529.P05
2005 2 3 6 3   .522423.7812055.35 14.572.05 6 16.0121 .25 1.0 2.4 F 11B 14030602.P05
2005 2 3 6 7 25.682415.9912146.67  9.492.39 9 18.3211 .17  .7 1.3 F 18D 14030607.P05
2005 2 3 737 10.432415.7812148.00  8.132.5710 19.2218 .17  .6  .6 F 20D 14030736.P05
2005 2 3 747 48.322415.6612146.62  9.162.03 7 18.9211 .18  .8 1.6 F 14D 14030747.P05
2005 2 3 819 18.102258.5512114.51 10.161.97 8 18.6158 .20  .6 1.1 F 16C 14030818.P05
2005 2 3 851 54.812415.4012145.63 11.402.13 7 19.1207 .33 1.5 1.5 F 14D 14030851.P05
2005 2 3 852 14.672415.3112148.25  9.771.80 7 20.2220 .25 1.5 2.4 F 12D 14030851.105
2005 2 3 854 59.642419.5112148.82 14.261.63 3 13.6317 .15 1.7 1.1 F  6D 14030851.205
2005 2 3 858 25.892417.4812143.20  7.371.52 5 15.3242 .16 1.5 1.2 F  9D 14030857.P05
2005 2 31021 45.772417.0012216.89  9.152.35 7 56.8300 .26 2.3  .8 F 12D 14031021.P05
2005 2 31027 45.042414.4012147.30  6.641.85 7 21.4230 .10  .6  .8 F 13D 14031027.P05
2005 2 31052 21.722415.4112147.38  7.942.5012 19.6207 .20  .7  .7 F 23D 14031052.P05
2005 2 31053  6.162420.9112149.94 11.671.56 6 12.8215 .30 2.3 1.0 F 10D 14031052.105
2005 2 311 0 53.662415.9112149.47 10.391.88 7 19.9224 .21 1.0 1.8 F 14D 14031100.P05
2005 2 31117 45.9923 4.0812117.07 16.221.7010  9.0145 .15  .5  .6 F 18C 14031116.P05
2005 2 31123   .012240.1712049.60  6.432.1515 15.4 67 .17  .4 1.7 F 26C 14031121.P05
2005 2 31129  9.112424.2812146.87  7.561.48 7  4.8224 .14  .8  .3 F 13D 14031128.P05
2005 2 31135 17.612414.9212147.56  7.002.2711 20.5209 .16  .6 1.3 X 21D 14031134.P05
2005 2 31149  9.412416.8012146.91 11.572.1710 16.9198 .29 1.1  .9 F 19D 14031148.P05
2005 2 31150 26.892415.3412145.79 11.332.6417 19.2192 .35 1.1 1.0 F 28D 14031148.105
2005 2 312 5 45.152420.8712156.16 10.392.16 6 21.7268 .29 1.8 1.5 F 12D 14031204.P05
2005 2 31222 36.262415.4812146.88 15.401.59 5 19.3236 .08  .8  .2 F  9D 14031222.P05
2005 2 31237 53.462426.9212145.04  6.051.32 5  2.5174 .14  .9 1.0 F 10D 14031237.P05
2005 2 31322 23.502411.6612149.03 17.771.76 3 27.0323 .27  .9 1.1 F  6C 14031322.P05
2005 2 314 2 50.882448.39122 2.73  9.071.69 6 23.1230 .18 1.1 1.7 F 11D 14031402.P05
2005 2 314 5 27.502419.7212146.92  7.193.1238 11.8174 .26  .4  .5 F 59C 14031404.P05
2005 2 314 5 59.402424.0512146.71  6.791.50 3  4.9290 .16 2.0 1.0 F  5D 14031404.105
2005 2 314 6 31.992419.9212146.48 13.311.75 6 11.2199 .25 1.7 1.2 F 10D 14031404.205
2005 2 31411 14.802421.3512144.49  6.281.37 4  8.0206 .10  .8  .9 F  6D 14031410.P05
2005 2 31424 54.8124  .02121  .47  8.001.78 5 17.0158 .17 1.4 1.9 X 10D 14031424.P05
2005 2 31456 40.852420.9712145.85  6.521.48 6  9.0194 .33  .7  .5 F 12D 14031456.P05
2005 2 315 8 59.702415.0112146.57  8.561.75 5 20.0234 .15 1.3  .7 F 10D 14031508.P05
2005 2 31514  9.482420.1112147.42  4.212.3811 11.5213 .17  .3  .7 F 22C 14031513.P05
2005 2 31514 52.362424.3612146.96  7.651.38 6  4.9258 .07  .5  .2 F  9D 14031513.105
2005 2 31520 14.272331.5612051.94 11.521.9817  6.4 66 .31  .6  .5 F 32A 14031520.P05
2005 2 31535 20.492417.5912143.09  7.411.45 3 15.1286 .17 2.0 1.7 F  6D 14031535.P05
2005 2 316 6  5.962415.8312147.43  6.172.8223 18.9197 .23  .6 1.1 F 36D 14031605.P05
2005 2 31617 16.942427.5812126.96 56.422.11 6  8.1112 .27 1.2  .9 F 11B 14031617.P05
2005 2 31620 40.122423.1612144.58  7.731.46 4  4.7209 .06  .5  .2 F  7D 14031620.P05
2005 2 31624 54.592423.1312057.30 10.811.82 6 18.9131 .17  .3  .6 F 12B 14031624.P05
2005 2 31722 42.042421.4612144.75 10.292.17 8  7.8185 .12  .5  .4 F 16D 14031722.P05
2005 2 31723 49.6723 3.8012018.15 12.911.9818  6.5133 .23  .4  .2 F 27B 14031723.P05
2005 2 31731  4.852427.7312147.18  6.491.14 6  6.0209 .31 1.3 1.8 F 10D 14031730.P05
2005 2 31733 58.282424.1312146.47  8.011.30 6  4.5188 .05  .4  .1 F  9D 14031733.P05
2005 2 31740 10.262314.5312116.57 20.122.5733 12.4117 .22  .3  .3 F 49B 14031740.P05
2005 2 31750 20.722416.9212144.93 11.071.29 3 16.2297 .16 2.0 1.3 F  6D 14031750.P05
2005 2 31751 13.752425.5812053.45  6.782.3221 13.2120 .35  .6 1.0 F 41B 14031751.P05
2005 2 31756  5.282420.9012143.88  6.111.38 3  8.9279 .01  .1  .1 F  6D 14031756.P05
2005 2 318 3 46.502416.0812148.03  9.851.93 8 18.7209 .19  .9 1.5 F 15D 14031803.P05
2005 2 31818 47.362447.2812219.96 10.903.0424 42.7227 .39  .8 1.1 F 37D 14031818.P05
2005 2 31826 34.802449.6612215.72 14.482.07 8 34.3284 .39  .5 1.0 F 15D 14031826.P05
2005 2 31833 41.912422.2512148.90  6.781.03 4  9.9308 .08  .4  .2 F  7C 14031833.P05
2005 2 319 6 17.832414.7912147.37  9.611.51 4 20.7293 .11  .5  .8 F  8C 14031906.P05
2005 2 31922 33.382414.3812148.36 11.491.57 8 21.9212 .13  .6 1.1 F 14D 14031922.105
2005 2 31923   .122416.1112144.31 11.862.15 9 17.7195 .33 1.2 1.2 F 17D 14031922.P05
2005 2 31953 21.992417.7912143.07  7.651.75 4 14.8198 .11 1.2  .9 F  7D 14031953.P05
2005 2 32030 28.592336.2912041.43 10.131.33 3  1.6255 .17 1.4 1.2 F  6D 14032030.P05
2005 2 32146 24.522423.1212142.86  5.801.11 3  5.4250 .12 1.0 1.5 F  6D 14032146.P05
2005 2 32150 23.672427.0212148.17  9.521.31 3  6.8234 .29 1.4  .7 F  6C 14032150.P05
2005 2 32153   .982425.7312148.65  7.641.29 3  7.1258 .12 1.0 1.0 F  6D 14032152.P05
2005 2 322 6   .852343.5612056.25 27.771.82 6 21.3144 .17  .7 1.3 F 12C 14032205.P05
2005 2 32218 28.412344.9312156.14 28.863.0133 42.2210 .28  .6  .7 F 61C 14032218.P05
2005 2 323 7 18.822427.5112148.23  5.101.47 3  7.2226 .07  .5 1.4 F  6D 14032307.P05
2005 2 4 0 3 42.222312.3212030.85  7.351.20 5  2.7185 .13  .6  .5 F 10D 14040003.P05
2005 2 4 015 28.442418.9912148.48 11.341.47 3 14.1318 .10 1.0  .6 F  6D 14040015.P05
2005 2 4 015 39.592425.0312150.21 26.001.47 3  9.8273 .09  .8  .6 F  6D 14040015.105
2005 2 4 029 11.8423 2.6212120.97 27.252.1413  6.4198 .19  .8 1.2 F 22D 14040029.P05
2005 2 4 029 22.542427.3712145.50 14.811.27 4  3.6181 .16 1.1 1.4 F  7D 14040029.105
2005 2 4 034 38.232428.2312146.81 16.581.54 5  6.2195 .15  .8  .6 F 10D 14040034.P05
2005 2 4 111  5.6323  .3112117.15 18.051.85 5 13.2189 .16  .9 1.3 F  9D 14040110.P05
2005 2 4 122 24.162420.6912140.11 32.642.86 4 11.8250 .14 1.3 1.1 F  8D 14040122.P05
2005 2 4 128  2.142426.65122 5.70  7.332.09 4 30.9277 .07  .5  .5 F  7D 14040127.P05
2005 2 4 150 22.232416.1612144.72  9.333.0229 17.6187 .33  .7 1.2 F 45D 14040149.P05
2005 2 4 158 54.602358.82121 3.63  5.982.1513 19.6 76 .43 1.1 1.8 F 23C 14040158.P05
2005 2 4 223 46.332414.7112143.01 11.072.2710 20.4187 .26 1.3 1.3 F 20D 14040223.P05
2005 2 4 314 24.442415.7612147.11 11.272.5415 18.9192 .35 1.1 1.0 F 29D 14040314.P05
2005 2 4 352 26.7323 8.8612118.79 16.061.70 4  7.6139 .23 1.4 1.6 F  8D 14040352.P05
2005 2 4 4 0 52.9223 8.3112119.20 18.711.54 6  6.4132 .28 1.3 1.5 F 12B 14040400.P05
2005 2 4 4 6 52.872420.4212145.88  7.952.06 9 10.0194 .29  .9  .7 F 17D 14040406.P05
2005 2 4 4 9 42.6923 1.4112053.06  6.311.8512 20.2 90 .37  .8 1.2 F 23C 14040409.P05
2005 2 4 418 56.312454.3512142.74 76.752.5712 15.7 89 .25 1.7 1.5 F 23A 14040418.P05
2005 2 4 454 58.972415.8512144.99  9.922.7114 18.2192 .42 1.4 1.8 F 28D 14040454.P05
2005 2 4 458  2.962416.7312144.27  5.173.4444 16.5178 .42  .9 1.0 F 72C 14040457.P05
2005 2 4 458 50.352419.4912148.01 12.032.15 7 12.9208 .17 1.5  .5 F 10D 14040457.105
2005 2 4 5 8 42.432331.6212047.75 20.031.63 8  2.1 98 .32 1.1 1.3 F 16B 14040508.P05
2005 2 4 523 34.252419.7712143.45 12.671.85 7 11.0224 .29 1.4  .9 F 13D 14040523.P05
2005 2 4 536 13.792415.2412146.56  8.662.3810 19.6198 .19  .8  .7 F 20D 14040536.P05
2005 2 4 543  9.782415.8312142.73  6.531.43 6 18.4190 .17 1.3 1.4 F 12D 14040542.P05
2005 2 4 546  1.932415.7412146.06  9.692.04 8 18.5208 .18  .8 1.5 F 16D 14040545.P05
2005 2 4 635 18.462415.7412147.96  9.352.11 6 19.3218 .16  .8 1.5 F 12D 14040635.P05
2005 2 4 644 53.612231.5912052.86  5.591.86 4 11.2150 .18  .8 1.4 F  7D 14040644.P05
2005 2 4 932 42.012411.53122 8.89  6.592.6310 48.9278 .16 1.7  .7 F 18D 14040932.P05
2005 2 4 935  2.962428.9712148.36 17.291.58 3  9.0210 .04  .1  .4 F  6D 14040935.P05
2005 2 4 938 46.242335.9312146.20 14.662.9422 41.8212 .29  .9 1.3 F 36D 14040938.P05
2005 2 4 940   .672416.2612147.94  8.432.25 7 18.4216 .14  .8  .6 F 14D 14040938.105
2005 2 410 0 52.182441.0812136.08 53.032.9422  6.2 70 .33 1.0 1.1 F 38A 14041000.P05
2005 2 41056 49.322415.5012145.74 13.702.9930 18.0187 .40  .7 1.6 F 58D 14041056.P05
2005 2 41136 36.782415.21121 1.66  6.251.94 3 12.7302 .06  .6  .6 F  6D 14041136.P05
2005 2 41140 22.642415.7812212.06 18.292.9117 50.2250 .35 1.5 1.5 F 30D 14041140.P05
2005 2 41143 26.652449.9712210.57 10.372.36 8 27.2231 .23 1.2  .6 F 15D 14041143.P05
2005 2 41154 16.262418.3412142.41  7.061.36 3 14.0279 .11 1.3 1.2 F  6D 14041154.105
2005 2 41155  3.942441.6712142.80 43.052.16 7  5.5115 .19 1.5 1.1 F 14B 14041154.P05
2005 2 412 0   .122240.3512049.87  8.631.94 4 15.2125 .16  .3  .8 F  8B 14041200.P05
2005 2 41217 25.232243.2312052.23  7.521.37 3 16.1145 .04  .3 1.0 F  6D 14041217.P05
2005 2 41249 22.382332.8112137.25 30.222.1312 30.9210 .28 1.3  .9 F 24D 14041249.P05
2005 2 41253 51.662335.2012134.06 21.633.1043 26.7186 .46  .9  .7 F 83D 14041253.P05
2005 2 41258  2.932416.5212147.41 11.021.66 7 17.6206 .27 1.4 1.1 F 13D 14041257.P05
2005 2 413 0 11.192332.1412134.67 39.483.7460 26.4166 .27  .6  .6 F106C 14041300.P05
2005 2 413 8 33.592417.0912145.31  9.712.8226 15.9187 .44 1.0 1.3 F 49D 14041308.P05
2005 2 41349 56.512422.9412145.82  5.521.55 7  5.6223 .26 1.3 1.1 F 14D 14041349.P05
2005 2 41440 37.142442.31122 3.50 53.633.1438 23.7200 .23  .8  .7 F 68D 14041440.P05
2005 2 41453 47.172319.7712040.10  5.772.4131  8.0 30 .17  .2  .5 F 53B 14041453.P05
2005 2 41458 32.362419.0612150.96 14.061.64 6 16.5285 .17 1.3  .4 F 11D 14041458.P05
2005 2 41458 41.002257.2412112.76 11.971.71 9 20.7169 .40 1.2 1.4 F 15C 14041458.105
2005 2 41520 32.482252.39121 5.47 15.391.29 6  6.2211 .19 1.3  .8 F 11D 14041520.P05
2005 2 41530   .712418.2112142.09  6.251.42 6 14.4179 .12 1.0  .8 F 11C 14041529.P05
2005 2 41547  2.522241.3312049.72  7.791.41 5 16.5133 .10  .4 1.0 F 10B 14041546.P05
2005 2 41615 59.792415.5312146.01  8.931.67 7 18.9209 .18 1.0  .6 F 14D 14041615.P05
2005 2 41731 42.742321.8012019.98  6.452.0519 12.6 78 .38 1.0 1.4 F 28B 14041731.P05
2005 2 418 2 36.932450.0212213.84  7.722.02 7 31.2279 .17 1.0  .6 F 13D 14041802.P05
2005 2 418 4 45.062450.4812211.59 13.251.72 6 27.8273 .14 1.0  .6 F 10D 14041804.P05
2005 2 41829 30.512430.4112149.86 14.641.67 6 11.5217 .19 1.2 1.0 F 12D 14041829.P05
2005 2 41852 34.892451.0212142.51 71.262.2111 14.9 93 .25 1.6 1.5 F 22B 14041852.P05
2005 2 41919 40.592349.2912135.76 26.251.93 5 16.7210 .14 1.0  .8 F  9D 14041919.105
2005 2 41919 52.492349.3212136.30 26.262.5626 17.2185 .26  .7  .4 F 47D 14041919.P05
2005 2 41937 23.702312.8712117.62  9.271.6611 14.7144 .34  .8  .9 F 21C 14041936.P05
2005 2 420 9  9.092320.2412018.41 19.981.74 4  9.8162 .14  .9 1.2 F  8D 14042008.P05
