model,d,m,precision,tp,fp
WARO_DNFU_FONB,2,6,0.0,0,46
WARO_DNFU_FONB,2,7,0.0,0,26
WARO_DNFU_FONB,2,8,0.0,0,39
WARO_DNFU_FONB,2,9,0.0,0,14
WARO_DNFU_FONB,3,4,0.0,0,39
WARO_DNFU_FONB,3,5,0.0,0,38
WARO_DNFU_FONB,3,6,0.0,0,29
WARO_DNFU_FONB,3,7,0.0,0,19
WARO_DNFU_FONB,3,8,0.0,0,27
WARO_DNFU_FONB,3,9,0.0,0,34
WARO_DNFU_FONB,4,4,0.0,0,23
WARO_DNFU_FONB,4,5,0.0,0,82
WARO_DNFU_FONB,4,6,0.0,0,17
WARO_DNFU_FONB,4,7,0.0,0,31
WARO_DNFU_FONB,4,8,0.0,0,48
WARO_DNFU_FONB,4,9,0.0,0,28
WARO_DNFU_HUAL,0,4,0.0,0,23
WARO_DNFU_HUAL,0,5,0.0,0,14
WARO_DNFU_HUAL,0,6,0.0,0,35
WARO_DNFU_HUAL,0,7,0.0,0,75
WARO_DNFU_HUAL,0,8,0.0,0,79
WARO_DNFU_HUAL,0,9,0.0,0,7
WARO_DNFU_HUAL,1,4,0.038461538461538464,2,50
WARO_DNFU_HUAL,1,5,0.0,0,17
WARO_DNFU_HUAL,1,6,0.0,0,41
WARO_DNFU_HUAL,1,7,0.0,0,61
WARO_DNFU_HUAL,1,8,0.0,0,14
WARO_DNFU_HUAL,1,9,0.0,0,51
WARO_DNFU_HUAL,2,4,0.1111111111111111,1,8
WARO_DNFU_HUAL,2,5,0.0,0,17
WARO_DNFU_HUAL,2,6,0.0,0,37
WARO_DNFU_HUAL,2,7,0.0,0,54
WARO_DNFU_HUAL,2,8,0.0,0,23
WARO_DNFU_HUAL,2,9,0.0,0,56
WARO_DNFU_HUAL,3,4,0.0,0,21
WARO_DNFU_HUAL,3,5,0.0,0,43
WARO_DNFU_HUAL,3,6,0.0,0,16
WARO_DNFU_HUAL,3,7,0.0,0,10
WARO_DNFU_HUAL,3,8,0.0,0,34
WARO_DNFU_HUAL,3,9,0.0,0,21
WARO_DNFU_HUAL,4,4,0.0,0,47
WARO_DNFU_HUAL,4,5,0.0,0,23
WARO_DNFU_HUAL,4,6,0.0,0,40
WARO_DNFU_HUAL,4,7,0.0,0,45
WARO_DNFU_HUAL,4,8,0.0,0,27
WARO_DNFU_HUAL,4,9,0.0,0,32
WARO_DNFU_JPEI,0,4,0.0,0,27
WARO_DNFU_JPEI,0,5,0.0,0,8
WARO_DNFU_JPEI,0,6,0.0,0,21
WARO_DNFU_JPEI,0,7,0.0,0,66
WARO_DNFU_JPEI,0,8,0.0,0,30
WARO_DNFU_JPEI,0,9,0.0,0,10
WARO_DNFU_JPEI,1,4,0.10526315789473684,2,17
WARO_DNFU_JPEI,1,5,0.0,0,25
WARO_DNFU_JPEI,1,6,0.0,0,39
WARO_DNFU_JPEI,1,7,0.0,0,37
WARO_DNFU_JPEI,1,8,0.0,0,14
WARO_DNFU_JPEI,1,9,0.0,0,24
WARO_DNFU_JPEI,2,4,0.0,0,8
WARO_DNFU_JPEI,2,5,0.0,0,6
WARO_DNFU_JPEI,2,6,0.0,0,18
WARO_DNFU_JPEI,2,7,0.0,0,44
WARO_DNFU_JPEI,2,8,0.0,0,9
WARO_DNFU_JPEI,2,9,0.0,0,23
WARO_DNFU_JPEI,3,4,0.0,0,19
WARO_DNFU_JPEI,3,5,0.0,0,19
WARO_DNFU_JPEI,3,6,0.0,0,7
WARO_DNFU_JPEI,3,7,0.0,0,3
WARO_DNFU_JPEI,3,8,0.0,0,10
WARO_DNFU_JPEI,3,9,0.0,0,11
WARO_DNFU_JPEI,4,4,0.0,0,33
WARO_DNFU_JPEI,4,5,0.0,0,17
WARO_DNFU_JPEI,4,6,0.0,0,34
WARO_DNFU_JPEI,4,7,0.0,0,37
WARO_DNFU_JPEI,4,8,0.0,0,10
WARO_DNFU_JPEI,4,9,0.0,0,21
WARO_DNFU_JSU2,0,4,0.0,0,14
WARO_DNFU_JSU2,0,5,0.0,0,9
WARO_DNFU_JSU2,0,6,0.0,0,8
WARO_DNFU_JSU2,0,7,0.0,0,59
WARO_DNFU_JSU2,0,8,0.0,0,22
WARO_DNFU_JSU2,0,9,0.0,0,8
WARO_DNFU_JSU2,1,4,0.0,0,8
WARO_DNFU_JSU2,1,5,0.0,0,20
WARO_DNFU_JSU2,1,6,0.0,0,11
WARO_DNFU_JSU2,1,7,0.0,0,11
WARO_DNFU_JSU2,1,8,0.0,0,13
WARO_DNFU_JSU2,1,9,0.0,0,19
WARO_DNFU_JSU2,2,4,0.0,0,7
WARO_DNFU_JSU2,2,5,0.0,0,3
WARO_DNFU_JSU2,2,6,0.0,0,12
WARO_DNFU_JSU2,2,7,0.0,0,29
WARO_DNFU_JSU2,2,8,0.0,0,6
WARO_DNFU_JSU2,2,9,0.0,0,21
WARO_DNFU_JSU2,3,4,0.0,0,13
WARO_DNFU_JSU2,3,5,0.0,0,23
WARO_DNFU_JSU2,3,6,0.0,0,4
WARO_DNFU_JSU2,3,7,0.0,0,1
WARO_DNFU_JSU2,3,8,0.0,0,12
WARO_DNFU_JSU2,3,9,0.0,0,11
WARO_DNFU_JSU2,4,4,0.0,0,24
WARO_DNFU_JSU2,4,5,0.0,0,12
WARO_DNFU_JSU2,4,6,0.0,0,17
WARO_DNFU_JSU2,4,7,0.0,0,17
WARO_DNFU_JSU2,4,8,0.0,0,7
WARO_DNFU_JSU2,4,9,0.0,0,16
WARO_DNFU_KNKO,0,4,0.0,0,36
WARO_DNFU_KNKO,0,5,0.0,0,39
WARO_DNFU_KNKO,0,6,0.0,0,21
WARO_DNFU_KNKO,0,7,0.0,0,81
WARO_DNFU_KNKO,0,8,0.0,0,62
WARO_DNFU_KNKO,0,9,0.0,0,17
WARO_DNFU_KNKO,1,4,0.06451612903225806,4,58
WARO_DNFU_KNKO,1,5,0.0,0,43
WARO_DNFU_KNKO,1,6,0.0,0,42
WARO_DNFU_KNKO,1,7,0.0,0,56
WARO_DNFU_KNKO,1,8,0.0,0,44
WARO_DNFU_KNKO,1,9,0.0,0,52
WARO_DNFU_KNKO,2,4,0.0,0,36
WARO_DNFU_KNKO,2,5,0.0,0,23
WARO_DNFU_KNKO,2,6,0.0,0,35
WARO_DNFU_KNKO,2,7,0.0,0,52
WARO_DNFU_KNKO,2,8,0.0,0,57
WARO_DNFU_KNKO,2,9,0.0,0,63
WARO_DNFU_KNKO,3,4,0.0,0,63
WARO_DNFU_KNKO,3,5,0.0,0,52
WARO_DNFU_KNKO,3,6,0.0,0,44
WARO_DNFU_KNKO,3,7,0.0,0,37
WARO_DNFU_KNKO,3,8,0.0,0,37
WARO_DNFU_KNKO,3,9,0.0,0,12
WARO_DNFU_KNKO,4,4,0.0,0,53
WARO_DNFU_KNKO,4,5,0.0,0,23
WARO_DNFU_KNKO,4,6,0.0,0,45
WARO_DNFU_KNKO,4,7,0.0,0,45
WARO_DNFU_KNKO,4,8,0.0,0,33
WARO_DNFU_KNKO,4,9,0.0,0,37
WARO_DNFU_LSAN,0,4,0.0,0,14
WARO_DNFU_LSAN,0,5,0.0,0,15
WARO_DNFU_LSAN,0,6,0.0,0,10
WARO_DNFU_LSAN,0,7,0.0,0,59
WARO_DNFU_LSAN,0,8,0.0,0,17
WARO_DNFU_LSAN,0,9,0.0,0,9
WARO_DNFU_LSAN,1,4,0.07142857142857142,1,13
WARO_DNFU_LSAN,1,5,0.0,0,18
WARO_DNFU_LSAN,1,6,0.0,0,16
WARO_DNFU_LSAN,1,7,0.0,0,10
WARO_DNFU_LSAN,1,8,0.0,0,12
WARO_DNFU_LSAN,1,9,0.0,0,22
WARO_DNFU_LSAN,2,4,0.0,0,5
WARO_DNFU_LSAN,2,5,0.0,0,6
WARO_DNFU_LSAN,2,6,0.0,0,14
WARO_DNFU_LSAN,2,7,0.0,0,30
WARO_DNFU_LSAN,2,8,0.0,0,4
WARO_DNFU_LSAN,2,9,0.0,0,25
WARO_DNFU_LSAN,3,4,0.0,0,14
WARO_DNFU_LSAN,3,5,0.0,0,19
WARO_DNFU_LSAN,3,6,0.0,0,3
WARO_DNFU_LSAN,3,7,0.0,0,2
WARO_DNFU_LSAN,3,8,0.0,0,7
WARO_DNFU_LSAN,3,9,0.0,0,8
WARO_DNFU_LSAN,4,4,0.0,0,26
WARO_DNFU_LSAN,4,5,0.0,0,14
WARO_DNFU_LSAN,4,6,0.0,0,24
WARO_DNFU_LSAN,4,7,0.0,0,24
WARO_DNFU_LSAN,4,8,0.0,0,10
WARO_DNFU_LSAN,4,9,0.0,0,18
WARO_DNFU_NDHU,0,4,0.0,0,12
WARO_DNFU_NDHU,0,5,0.0,0,12
WARO_DNFU_NDHU,0,6,0.0,0,5
WARO_DNFU_NDHU,0,7,0.0,0,66
WARO_DNFU_NDHU,0,8,0.0,0,18
WARO_DNFU_NDHU,0,9,0.0,0,10
WARO_DNFU_NDHU,1,4,0.08333333333333333,1,11
WARO_DNFU_NDHU,1,5,0.0,0,24
WARO_DNFU_NDHU,1,6,0.0,0,19
WARO_DNFU_NDHU,1,7,0.0,0,12
WARO_DNFU_NDHU,1,8,0.0,0,12
WARO_DNFU_NDHU,1,9,0.0,0,25
WARO_DNFU_NDHU,2,4,0.0,0,7
WARO_DNFU_NDHU,2,5,0.0,0,2
WARO_DNFU_NDHU,2,6,0.0,0,9
WARO_DNFU_NDHU,2,7,0.0,0,32
WARO_DNFU_NDHU,2,8,0.0,0,6
WARO_DNFU_NDHU,2,9,0.0,0,27
WARO_DNFU_NDHU,3,4,0.0,0,18
WARO_DNFU_NDHU,3,5,0.0,0,24
WARO_DNFU_NDHU,3,6,0.0,0,4
WARO_DNFU_NDHU,3,7,0.0,0,1
WARO_DNFU_NDHU,3,8,0.0,0,10
WARO_DNFU_NDHU,3,9,0.0,0,12
WARO_DNFU_NDHU,4,4,0.0,0,27
WARO_DNFU_NDHU,4,5,0.0,0,11
WARO_DNFU_NDHU,4,6,0.0,0,28
WARO_DNFU_NDHU,4,7,0.0,0,31
WARO_DNFU_NDHU,4,8,0.0,0,7
WARO_DNFU_NDHU,4,9,0.0,0,16
WARO_DNFU_SHUL,0,4,0.0,0,14
WARO_DNFU_SHUL,0,5,0.0,0,9
WARO_DNFU_SHUL,0,6,0.0,0,15
WARO_DNFU_SHUL,0,7,0.0,0,72
WARO_DNFU_SHUL,0,8,0.0,0,27
WARO_DNFU_SHUL,0,9,0.0,0,11
WARO_DNFU_SHUL,1,4,0.17647058823529413,3,14
WARO_DNFU_SHUL,1,5,0.0,0,22
WARO_DNFU_SHUL,1,6,0.0,0,24
WARO_DNFU_SHUL,1,7,0.0,0,21
WARO_DNFU_SHUL,1,8,0.0,0,8
WARO_DNFU_SHUL,1,9,0.0,0,30
WARO_DNFU_SHUL,2,4,0.0,0,9
WARO_DNFU_SHUL,2,5,0.0,0,14
WARO_DNFU_SHUL,2,6,0.0,0,10
WARO_DNFU_SHUL,2,7,0.0,0,29
WARO_DNFU_SHUL,2,8,0.0,0,4
WARO_DNFU_SHUL,2,9,0.0,0,23
WARO_DNFU_SHUL,3,4,0.0,0,11
WARO_DNFU_SHUL,3,5,0.0,0,23
WARO_DNFU_SHUL,3,6,0.0,0,16
WARO_DNFU_SHUL,3,7,0.0,0,7
WARO_DNFU_SHUL,3,8,0.0,0,14
WARO_DNFU_SHUL,3,9,0.0,0,11
WARO_DNFU_SHUL,4,4,0.0,0,28
WARO_DNFU_SHUL,4,5,0.0,0,10
WARO_DNFU_SHUL,4,6,0.0,0,17
WARO_DNFU_SHUL,4,7,0.0,0,28
WARO_DNFU_SHUL,4,8,0.0,0,12
WARO_DNFU_SHUL,4,9,0.0,0,26
WARO_DNFU_SLIN,0,4,0.0,0,13
WARO_DNFU_SLIN,0,5,0.0,0,10
WARO_DNFU_SLIN,0,6,0.0,0,7
WARO_DNFU_SLIN,0,7,0.0,0,62
WARO_DNFU_SLIN,0,8,0.0,0,25
WARO_DNFU_SLIN,0,9,0.0,0,11
WARO_DNFU_SLIN,1,4,0.09090909090909091,1,10
WARO_DNFU_SLIN,1,5,0.0,0,22
WARO_DNFU_SLIN,1,6,0.0,0,19
WARO_DNFU_SLIN,1,7,0.0,0,13
WARO_DNFU_SLIN,1,8,0.0,0,11
WARO_DNFU_SLIN,1,9,0.0,0,22
WARO_DNFU_SLIN,2,4,0.0,0,5
WARO_DNFU_SLIN,2,5,0.0,0,7
WARO_DNFU_SLIN,2,6,0.0,0,13
WARO_DNFU_SLIN,2,7,0.0,0,24
WARO_DNFU_SLIN,2,8,0.0,0,5
WARO_DNFU_SLIN,2,9,0.0,0,23
WARO_DNFU_SLIN,3,4,0.0,0,14
WARO_DNFU_SLIN,3,5,0.0,0,21
WARO_DNFU_SLIN,3,6,0.0,0,2
WARO_DNFU_SLIN,3,7,0.0,0,1
WARO_DNFU_SLIN,3,8,0.0,0,7
WARO_DNFU_SLIN,3,9,0.0,0,13
WARO_DNFU_SLIN,4,4,0.0,0,28
WARO_DNFU_SLIN,4,5,0.0,0,15
WARO_DNFU_SLIN,4,6,0.0,0,30
WARO_DNFU_SLIN,4,7,0.0,0,31
WARO_DNFU_SLIN,4,8,0.0,0,10
WARO_DNFU_SLIN,4,9,0.0,0,19
WARO_DNFU_SOFN,0,4,0.0,0,19
WARO_DNFU_SOFN,0,5,0.0,0,7
WARO_DNFU_SOFN,0,6,0.0,0,13
WARO_DNFU_SOFN,0,7,0.0,0,65
WARO_DNFU_SOFN,0,8,0.0,0,28
WARO_DNFU_SOFN,0,9,0.0,0,12
WARO_DNFU_SOFN,1,4,0.1875,3,13
WARO_DNFU_SOFN,1,5,0.0,0,23
WARO_DNFU_SOFN,1,6,0.0,0,24
WARO_DNFU_SOFN,1,7,0.0,0,24
WARO_DNFU_SOFN,1,8,0.0,0,10
WARO_DNFU_SOFN,1,9,0.0,0,30
WARO_DNFU_SOFN,2,4,0.0,0,11
WARO_DNFU_SOFN,2,5,0.0,0,8
WARO_DNFU_SOFN,2,6,0.0,0,10
WARO_DNFU_SOFN,2,7,0.0,0,27
WARO_DNFU_SOFN,2,8,0.0,0,6
WARO_DNFU_SOFN,2,9,0.0,0,28
WARO_DNFU_SOFN,3,4,0.0,0,17
WARO_DNFU_SOFN,3,5,0.0,0,23
WARO_DNFU_SOFN,3,6,0.0,0,18
WARO_DNFU_SOFN,3,7,0.0,0,2
WARO_DNFU_SOFN,3,8,0.0,0,17
WARO_DNFU_SOFN,3,9,0.0,0,8
WARO_DNFU_SOFN,4,4,0.0,0,34
WARO_DNFU_SOFN,4,5,0.0,0,12
WARO_DNFU_SOFN,4,6,0.0,0,24
WARO_DNFU_SOFN,4,7,0.0,0,24
WARO_DNFU_SOFN,4,8,0.0,0,8
WARO_DNFU_SOFN,4,9,0.0,0,29
WARO_DNFU_TUNM,0,4,0.0,0,17
WARO_DNFU_TUNM,0,5,0.0,0,15
WARO_DNFU_TUNM,0,6,0.0,0,8
WARO_DNFU_TUNM,0,7,0.0,0,59
WARO_DNFU_TUNM,0,8,0.0,0,25
WARO_DNFU_TUNM,0,9,0.0,0,11
WARO_DNFU_TUNM,1,4,0.13333333333333333,2,13
WARO_DNFU_TUNM,1,5,0.0,0,22
WARO_DNFU_TUNM,1,6,0.0,0,15
WARO_DNFU_TUNM,1,7,0.0,0,9
WARO_DNFU_TUNM,1,8,0.0,0,14
WARO_DNFU_TUNM,1,9,0.0,0,22
WARO_DNFU_TUNM,2,4,0.0,0,5
WARO_DNFU_TUNM,2,5,0.0,0,4
WARO_DNFU_TUNM,2,6,0.0,0,12
WARO_DNFU_TUNM,2,7,0.0,0,33
WARO_DNFU_TUNM,2,8,0.0,0,6
WARO_DNFU_TUNM,2,9,0.0,0,26
WARO_DNFU_TUNM,3,4,0.0,0,13
WARO_DNFU_TUNM,3,5,0.0,0,22
WARO_DNFU_TUNM,3,6,0.0,0,3
WARO_DNFU_TUNM,3,7,0.0,0,3
WARO_DNFU_TUNM,3,8,0.0,0,8
WARO_DNFU_TUNM,3,9,0.0,0,14
WARO_DNFU_TUNM,4,4,0.0,0,29
WARO_DNFU_TUNM,4,5,0.0,0,15
WARO_DNFU_TUNM,4,6,0.0,0,27
WARO_DNFU_TUNM,4,7,0.0,0,32
WARO_DNFU_TUNM,4,8,0.0,0,8
WARO_DNFU_TUNM,4,9,0.0,0,20
WARO_DNFU_YENL,0,4,0.0,0,15
WARO_DNFU_YENL,0,5,0.0,0,15
WARO_DNFU_YENL,0,6,0.0,0,14
WARO_DNFU_YENL,0,7,0.0,0,66
WARO_DNFU_YENL,0,8,0.0,0,35
WARO_DNFU_YENL,0,9,0.0,0,8
WARO_DNFU_YENL,1,4,0.10714285714285714,3,25
WARO_DNFU_YENL,1,5,0.0,0,26
WARO_DNFU_YENL,1,6,0.0,0,17
WARO_DNFU_YENL,1,7,0.0,0,39
WARO_DNFU_YENL,1,8,0.0,0,9
WARO_DNFU_YENL,1,9,0.0,0,31
WARO_DNFU_YENL,2,4,0.1,1,9
WARO_DNFU_YENL,2,5,0.0,0,9
WARO_DNFU_YENL,2,6,0.0,0,15
WARO_DNFU_YENL,2,7,0.0,0,27
WARO_DNFU_YENL,2,8,0.0,0,12
WARO_DNFU_YENL,2,9,0.0,0,34
WARO_DNFU_YENL,3,4,0.0,0,23
WARO_DNFU_YENL,3,5,0.0,0,26
WARO_DNFU_YENL,3,6,0.0,0,20
WARO_DNFU_YENL,3,7,0.0,0,10
WARO_DNFU_YENL,3,8,0.0,0,16
WARO_DNFU_YENL,3,9,0.0,0,8
WARO_DNFU_YENL,4,4,0.0,0,37
WARO_DNFU_YENL,4,5,0.0,0,11
WARO_DNFU_YENL,4,6,0.0,0,30
WARO_DNFU_YENL,4,7,0.0,0,22
WARO_DNFU_YENL,4,8,0.0,0,11
WARO_DNFU_YENL,4,9,0.0,0,25
WARO_FLNM,0,4,0.01020408163265306,1,97
WARO_FLNM,0,5,0.0,0,162
WARO_FLNM,0,6,0.0,0,41
WARO_FLNM,0,7,0.0,0,86
WARO_FLNM,0,8,0.0,0,107
WARO_FLNM,0,9,0.0,0,52
WARO_FLNM,1,4,0.027777777777777776,2,70
WARO_FLNM,1,5,0.025974025974025976,2,75
WARO_FLNM,1,6,0.006024096385542169,1,165
WARO_FLNM,1,7,0.0,0,14
WARO_FLNM,1,8,0.0,0,79
WARO_FLNM,1,9,0.0,0,114
WARO_FLNM,2,4,0.011904761904761904,1,83
WARO_FLNM,2,5,0.0,0,102
WARO_FLNM,2,6,0.0,0,146
WARO_FLNM,2,7,0.0,0,115
WARO_FLNM,2,8,0.0,0,110
WARO_FLNM,2,9,0.0,0,86
WARO_FLNM,3,4,0.0,0,68
WARO_FLNM,3,5,0.0,0,126
WARO_FLNM,3,6,0.0,0,67
WARO_FLNM,3,7,0.0,0,100
WARO_FLNM,3,8,0.0,0,96
WARO_FLNM,3,9,0.0,0,168
WARO_FLNM,4,4,0.0,0,173
WARO_FLNM,4,5,0.0,0,71
WARO_FLNM,4,6,0.0,0,76
WARO_FLNM,4,7,0.0,0,122
WARO_FLNM,4,8,0.0,0,115
WARO_FLNM,4,9,0.0,0,124
WARO_FLNM_FONB,0,4,0.0,0,42
WARO_FLNM_FONB,0,5,0.0,0,31
WARO_FLNM_FONB,0,6,0.0,0,36
WARO_FLNM_FONB,0,7,0.0,0,54
WARO_FLNM_FONB,0,8,0.0,0,58
WARO_FLNM_FONB,0,9,0.0,0,54
WARO_FLNM_FONB,1,4,0.02127659574468085,1,46
WARO_FLNM_FONB,1,5,0.011904761904761904,1,83
WARO_FLNM_FONB,1,6,0.0,0,32
WARO_FLNM_FONB,1,7,0.0,0,66
WARO_FLNM_FONB,1,8,0.0,0,19
WARO_FLNM_FONB,1,9,0.0,0,80
WARO_FLNM_FONB,2,4,0.0,0,21
WARO_FLNM_FONB,2,5,0.0,0,18
WARO_FLNM_FONB,2,6,0.0,0,65
WARO_FLNM_FONB,2,7,0.0,0,28
WARO_FLNM_FONB,2,8,0.0,0,53
WARO_FLNM_FONB,2,9,0.0,0,30
WARO_FLNM_FONB,3,4,0.0,0,47
WARO_FLNM_FONB,3,5,0.0,0,45
WARO_FLNM_FONB,3,6,0.0,0,45
WARO_FLNM_FONB,3,7,0.0,0,24
WARO_FLNM_FONB,3,8,0.0,0,33
WARO_FLNM_FONB,3,9,0.0,0,50
WARO_FLNM_FONB,4,4,0.0,0,40
WARO_FLNM_FONB,4,5,0.0,0,75
WARO_FLNM_FONB,4,6,0.0,0,21
WARO_FLNM_FONB,4,7,0.0,0,47
WARO_FLNM_FONB,4,8,0.0,0,72
WARO_FLNM_FONB,4,9,0.0,0,32
WARO_FLNM_HUAL,0,4,0.0,0,42
WARO_FLNM_HUAL,0,5,0.0,0,12
WARO_FLNM_HUAL,0,6,0.0,0,57
WARO_FLNM_HUAL,0,7,0.0,0,114
WARO_FLNM_HUAL,0,8,0.0,0,108
WARO_FLNM_HUAL,0,9,0.0,0,16
WARO_FLNM_HUAL,1,4,0.05172413793103448,3,55
WARO_FLNM_HUAL,1,5,0.0,0,54
WARO_FLNM_HUAL,1,6,0.0,0,84
WARO_FLNM_HUAL,1,7,0.0,0,103
WARO_FLNM_HUAL,1,8,0.0,0,34
WARO_FLNM_HUAL,1,9,0.0,0,61
WARO_FLNM_HUAL,2,4,0.0,0,27
WARO_FLNM_HUAL,2,5,0.0,0,32
WARO_FLNM_HUAL,2,6,0.0,0,70
WARO_FLNM_HUAL,2,7,0.0,0,74
WARO_FLNM_HUAL,2,8,0.0,0,39
WARO_FLNM_HUAL,2,9,0.0,0,73
WARO_FLNM_HUAL,3,4,0.0,0,28
WARO_FLNM_HUAL,3,5,0.0,0,71
WARO_FLNM_HUAL,3,6,0.0,0,40
WARO_FLNM_HUAL,3,7,0.0,0,15
WARO_FLNM_HUAL,3,8,0.0,0,55
WARO_FLNM_HUAL,3,9,0.0,0,37
WARO_FLNM_HUAL,4,4,0.0,0,80
WARO_FLNM_HUAL,4,5,0.0,0,34
WARO_FLNM_HUAL,4,6,0.0,0,49
WARO_FLNM_HUAL,4,7,0.0,0,78
WARO_FLNM_HUAL,4,8,0.0,0,67
WARO_FLNM_HUAL,4,9,0.0,0,56
WARO_FLNM_JPEI,0,4,0.0,0,105
WARO_FLNM_JPEI,0,5,0.0,0,59
WARO_FLNM_JPEI,0,6,0.0,0,63
WARO_FLNM_JPEI,0,7,0.0,0,119
WARO_FLNM_JPEI,0,8,0.0,0,133
WARO_FLNM_JPEI,0,9,0.0,0,54
WARO_FLNM_JPEI,1,4,0.0449438202247191,4,85
WARO_FLNM_JPEI,1,5,0.0,0,65
WARO_FLNM_JPEI,1,6,0.0,0,120
WARO_FLNM_JPEI,1,7,0.0,0,150
WARO_FLNM_JPEI,1,8,0.0,0,66
WARO_FLNM_JPEI,1,9,0.0,0,73
WARO_FLNM_JPEI,2,4,0.0,0,64
WARO_FLNM_JPEI,2,5,0.0,0,46
WARO_FLNM_JPEI,2,6,0.0,0,36
WARO_FLNM_JPEI,2,7,0.0,0,75
WARO_FLNM_JPEI,2,8,0.0,0,80
WARO_FLNM_JPEI,2,9,0.0,0,108
WARO_FLNM_JPEI,3,4,0.0,0,82
WARO_FLNM_JPEI,3,5,0.0,0,83
WARO_FLNM_JPEI,3,6,0.0,0,65
WARO_FLNM_JPEI,3,7,0.0,0,38
WARO_FLNM_JPEI,3,8,0.0,0,58
WARO_FLNM_JPEI,3,9,0.0,0,17
WARO_FLNM_JPEI,4,4,0.0,0,113
WARO_FLNM_JPEI,4,5,0.0,0,36
WARO_FLNM_JPEI,4,6,0.0,0,65
WARO_FLNM_JPEI,4,7,0.0,0,111
WARO_FLNM_JPEI,4,8,0.0,0,51
WARO_FLNM_JPEI,4,9,0.0,0,78
WARO_FLNM_JSU2,0,4,0.0,0,34
WARO_FLNM_JSU2,0,5,0.0,0,4
WARO_FLNM_JSU2,0,6,0.0,0,12
WARO_FLNM_JSU2,0,7,0.0,0,82
WARO_FLNM_JSU2,0,8,0.0,0,89
WARO_FLNM_JSU2,0,9,0.0,0,49
WARO_FLNM_JSU2,1,4,0.0625,2,30
WARO_FLNM_JSU2,1,5,0.0,0,15
WARO_FLNM_JSU2,1,6,0.0,0,31
WARO_FLNM_JSU2,1,7,0.0,0,52
WARO_FLNM_JSU2,1,8,0.0,0,40
WARO_FLNM_JSU2,1,9,0.0,0,28
WARO_FLNM_JSU2,2,4,0.0,0,36
WARO_FLNM_JSU2,2,5,0.0,0,1
WARO_FLNM_JSU2,2,6,0.0,0,66
WARO_FLNM_JSU2,2,7,0.0,0,48
WARO_FLNM_JSU2,2,8,0.0,0,57
WARO_FLNM_JSU2,2,9,0.0,0,43
WARO_FLNM_JSU2,3,4,0.0,0,14
WARO_FLNM_JSU2,3,5,0.0,0,47
WARO_FLNM_JSU2,3,6,0.0,0,16
WARO_FLNM_JSU2,3,7,0.0,0,3
WARO_FLNM_JSU2,3,8,0.0,0,28
WARO_FLNM_JSU2,3,9,0.0,0,12
WARO_FLNM_JSU2,4,4,0.0,0,45
WARO_FLNM_JSU2,4,5,0.0,0,16
WARO_FLNM_JSU2,4,6,0.0,0,25
WARO_FLNM_JSU2,4,7,0.0,0,49
WARO_FLNM_JSU2,4,8,0.0,0,38
WARO_FLNM_JSU2,4,9,0.0,0,23
WARO_FLNM_KNKO,0,4,0.0,0,40
WARO_FLNM_KNKO,0,5,0.0,0,29
WARO_FLNM_KNKO,0,6,0.0,0,24
WARO_FLNM_KNKO,0,7,0.0,0,78
WARO_FLNM_KNKO,0,8,0.0,0,66
WARO_FLNM_KNKO,0,9,0.0,0,21
WARO_FLNM_KNKO,1,4,0.05555555555555555,3,51
WARO_FLNM_KNKO,1,5,0.0,0,52
WARO_FLNM_KNKO,1,6,0.0,0,48
WARO_FLNM_KNKO,1,7,0.0,0,66
WARO_FLNM_KNKO,1,8,0.0,0,34
WARO_FLNM_KNKO,1,9,0.0,0,45
WARO_FLNM_KNKO,2,4,0.0,0,38
WARO_FLNM_KNKO,2,5,0.0,0,18
WARO_FLNM_KNKO,2,6,0.0,0,46
WARO_FLNM_KNKO,2,7,0.0,0,48
WARO_FLNM_KNKO,2,8,0.0,0,49
WARO_FLNM_KNKO,2,9,0.0,0,58
WARO_FLNM_KNKO,3,4,0.0,0,55
WARO_FLNM_KNKO,3,5,0.0,0,51
WARO_FLNM_KNKO,3,6,0.0,0,39
WARO_FLNM_KNKO,3,7,0.0,0,29
WARO_FLNM_KNKO,3,8,0.0,0,26
WARO_FLNM_KNKO,3,9,0.0,0,23
WARO_FLNM_KNKO,4,4,0.0,0,50
WARO_FLNM_KNKO,4,5,0.0,0,26
WARO_FLNM_KNKO,4,6,0.0,0,44
WARO_FLNM_KNKO,4,7,0.0,0,48
WARO_FLNM_KNKO,4,8,0.0,0,47
WARO_FLNM_KNKO,4,9,0.0,0,38
WARO_FLNM_LSAN,0,4,0.011904761904761904,1,83
WARO_FLNM_LSAN,0,5,0.0,0,30
WARO_FLNM_LSAN,0,6,0.0,0,26
WARO_FLNM_LSAN,0,7,0.0,0,105
WARO_FLNM_LSAN,0,8,0.0,0,117
WARO_FLNM_LSAN,0,9,0.0,0,47
WARO_FLNM_LSAN,1,4,0.05128205128205128,2,37
WARO_FLNM_LSAN,1,5,0.0,0,41
WARO_FLNM_LSAN,1,6,0.0,0,84
WARO_FLNM_LSAN,1,7,0.0,0,86
WARO_FLNM_LSAN,1,8,0.0,0,51
WARO_FLNM_LSAN,1,9,0.0,0,62
WARO_FLNM_LSAN,2,4,0.0,0,48
WARO_FLNM_LSAN,2,5,0.0,0,6
WARO_FLNM_LSAN,2,6,0.0,0,27
WARO_FLNM_LSAN,2,7,0.0,0,57
